* Measurement data saved by REW V5,14
* Source: Soundflower (2ch), no input selected, Left channel, volume: no control
* Format:  128k Log Swept Sine, 2 sweeps at -12,0 dB FS
* Dated: 02.01.2017 21:31:52
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: 2 4.5 2.5
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 25.6 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
25.565 51.351 -172.192
25.937 52.086 -158.723
26.314 53.483 -157.460
26.697 54.121 -162.667
27.085 53.911 -168.358
27.479 53.187 -170.968
27.879 52.517 -169.617
28.284 52.258 -167.007
28.696 52.131 -165.607
29.113 51.747 -163.612
29.537 51.450 -157.155
29.966 52.208 -148.609
30.402 53.870 -146.193
30.844 55.290 -151.579
31.293 55.839 -160.805
31.748 55.402 -169.879
32.210 54.134 -175.035
32.678 52.607 -173.387
33.154 51.527 -166.351
33.636 50.882 -157.552
34.125 50.544 -145.351
34.621 51.278 -130.854
35.125 52.827 -121.467
35.636 54.213 -115.462
36.154 55.786 -108.068
36.680 58.104 -103.353
37.214 60.414 -105.195
37.755 62.089 -109.074
38.304 63.619 -110.194
38.861 65.931 -111.809
39.427 68.592 -120.673
40.000 70.627 -136.589
40.582 71.606 -155.610
41.172 71.479 -174.287
41.771 70.321 170.481
42.379 68.319 162.433
42.995 66.269 167.584
43.620 66.656 -177.748
44.255 69.102 -175.646
44.898 70.865 173.568
45.552 71.185 159.924
46.214 70.471 151.477
46.886 70.068 150.708
47.568 70.661 149.072
48.260 71.192 142.746
48.962 71.255 136.361
49.674 71.262 131.927
50.397 71.437 128.239
51.130 71.811 124.442
51.874 72.346 119.417
52.628 72.875 113.458
53.394 73.660 107.231
54.170 74.847 96.578
54.958 75.630 78.823
55.758 75.265 57.300
56.569 73.610 37.337
57.391 71.064 23.256
58.226 68.239 15.881
59.073 65.330 15.235
59.932 63.054 23.602
60.804 62.314 35.290
61.688 63.146 44.907
62.586 65.253 43.250
63.496 66.824 28.101
64.420 66.929 6.057
65.357 65.315 -16.224
66.307 62.353 -29.960
67.272 60.150 -31.556
68.250 59.548 -36.334
69.243 59.009 -47.302
70.250 58.324 -60.788
71.272 57.502 -74.954
72.309 56.850 -87.909
73.360 56.549 -101.523
74.427 56.091 -115.962
75.510 55.230 -127.780
76.608 53.984 -133.731
77.723 52.958 -127.990
78.853 54.454 -114.334
80.000 57.925 -116.196
81.164 60.133 -131.565
82.344 60.804 -148.088
83.542 60.514 -164.276
84.757 58.367 -179.934
85.990 52.651 -175.115
87.241 53.858 -112.404
88.510 60.657 -108.692
89.797 64.642 -122.553
91.103 67.077 -142.174
92.428 67.939 -164.743
93.773 67.251 174.680
95.137 65.366 159.801
96.520 62.777 153.204
97.924 59.822 156.366
99.349 57.615 173.486
100.794 57.773 -163.455
102.260 60.478 -144.476
103.747 64.427 -156.839
105.256 61.557 173.480
106.787 56.729 -105.831
108.340 66.936 -106.123
109.916 70.861 -124.676
111.515 72.952 -141.588
113.137 74.374 -154.959
114.783 76.071 -168.768
116.452 78.026 170.264
118.146 77.993 136.611
119.865 75.005 114.081
121.608 72.724 105.135
123.377 71.156 92.766
125.171 68.086 75.705
126.992 62.098 69.092
128.839 58.338 110.493
130.713 61.054 111.964
132.615 58.712 89.318
134.543 46.457 82.562
136.500 51.347 -173.278
138.486 52.445 -162.763
140.500 56.632 -138.219
142.544 60.251 -135.935
144.617 62.573 -149.579
146.721 61.614 -151.997
148.855 62.026 -135.677
151.020 64.720 -127.923
153.217 67.838 -131.076
155.445 69.375 -144.768
157.706 69.116 -150.375
160.000 70.313 -148.205
162.327 72.068 -155.449
164.688 72.858 -168.039
167.084 72.362 -176.207
169.514 73.145 -179.632
171.980 73.121 165.768
174.481 71.994 161.763
177.019 72.236 162.467
179.594 73.941 152.498
182.206 73.638 125.300
184.856 70.914 105.789
187.545 67.452 88.296
190.273 61.388 63.004
193.041 52.666 -37.161
195.849 63.667 -123.982
198.697 66.027 -156.789
