* Measurement data saved by REW V5,14
* Source: Soundflower (2ch), no input selected, Left channel, volume: no control
* Format:  128k Log Swept Sine, 2 sweeps at -12,0 dB FS
* Dated: 02.01.2017 14:31:16
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: 1 0 1
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 25.6 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
25.565 51.746 -81.427
25.937 52.104 -82.537
26.314 52.078 -83.602
26.697 51.866 -83.571
27.085 51.584 -82.692
27.479 51.174 -81.137
27.879 50.555 -77.791
28.284 49.894 -70.606
28.696 49.718 -58.979
29.113 50.501 -46.279
29.537 52.044 -36.926
29.966 53.847 -32.138
30.402 55.586 -31.300
30.844 57.050 -33.374
31.293 58.102 -36.953
31.748 58.702 -40.361
32.210 58.953 -41.689
32.678 59.209 -39.483
33.154 59.976 -34.805
33.636 61.372 -31.884
34.125 62.870 -33.236
34.621 63.940 -37.184
35.125 64.478 -39.853
35.636 65.000 -38.246
36.154 66.316 -35.023
36.680 68.185 -36.357
37.214 69.738 -42.472
37.755 70.722 -49.019
38.304 71.575 -53.131
38.861 72.877 -57.198
39.427 74.363 -65.573
40.000 75.351 -78.376
40.582 75.465 -92.495
41.172 74.661 -104.520
41.771 73.066 -110.596
42.379 71.353 -104.593
42.995 72.092 -88.503
43.620 75.103 -86.445
44.255 77.420 -99.526
44.898 78.129 -118.284
45.552 77.179 -135.380
46.214 75.100 -143.010
46.886 73.776 -139.097
47.568 73.824 -137.848
48.260 73.392 -141.381
48.962 72.360 -140.916
49.674 71.616 -135.838
50.397 71.128 -127.338
51.130 71.808 -113.510
51.874 74.014 -106.186
52.628 76.095 -106.258
53.394 78.248 -108.091
54.170 80.759 -116.298
54.958 82.611 -132.732
55.758 83.146 -152.267
56.569 82.500 -169.009
57.391 81.380 179.912
58.226 80.338 172.112
59.073 79.197 165.881
59.932 78.004 162.674
60.804 77.044 161.918
61.688 76.420 162.288
62.586 76.074 161.753
63.496 75.648 160.727
64.420 75.395 160.875
65.357 75.424 159.138
66.307 75.229 155.245
67.272 74.753 151.638
68.250 74.173 148.766
69.243 73.528 146.343
70.250 72.814 144.288
71.272 72.002 142.641
72.309 71.068 141.781
73.360 70.038 142.213
74.427 68.975 144.238
75.510 67.943 148.360
76.608 67.207 154.791
77.723 66.974 161.580
78.853 67.247 166.180
80.000 67.519 165.112
81.164 66.802 161.420
82.344 65.241 162.923
83.542 63.855 171.473
84.757 63.203 -176.669
85.990 63.208 -164.163
87.241 64.043 -154.316
88.510 64.753 -150.978
89.797 64.625 -148.370
91.103 64.042 -140.301
92.428 64.283 -125.122
93.773 66.087 -112.680
95.137 68.071 -108.539
96.520 69.653 -106.724
97.924 71.192 -106.062
99.349 72.589 -106.961
100.794 73.906 -107.205
102.260 75.888 -108.832
103.747 77.895 -119.075
105.256 78.747 -134.588
106.787 78.332 -148.005
108.340 77.559 -155.456
109.916 77.033 -161.020
111.515 76.409 -165.685
113.137 75.949 -170.348
114.783 75.342 -175.729
116.452 74.580 178.010
118.146 73.325 168.932
119.865 71.059 159.890
121.608 66.897 148.902
123.377 52.460 -170.728
125.171 64.233 -102.297
126.992 68.223 -104.512
128.839 70.317 -108.968
130.713 71.609 -113.911
132.615 72.490 -118.846
134.543 72.878 -123.784
136.500 73.288 -128.675
138.486 73.274 -136.018
140.500 72.271 -141.955
142.544 71.555 -138.741
144.617 71.935 -140.266
146.721 71.319 -152.167
148.855 68.845 -153.066
151.020 67.505 -147.784
153.217 66.421 -146.204
155.445 62.632 -147.613
157.706 60.672 -83.204
160.000 67.072 -83.371
162.327 68.456 -92.502
164.688 69.176 -99.398
167.084 68.596 -110.375
169.514 65.752 -109.936
171.980 65.598 -90.172
174.481 67.029 -84.730
177.019 67.913 -86.738
179.594 67.915 -88.441
182.206 68.545 -91.527
184.856 67.313 -96.503
187.545 67.649 -93.093
190.273 67.260 -100.241
193.041 66.863 -101.642
195.849 66.433 -111.379
198.697 64.696 -117.510
