* Measurement data saved by REW V5,14
* Source: Soundflower (2ch), no input selected, Left channel, volume: no control
* Format:  128k Log Swept Sine, 2 sweeps at -12,0 dB FS
* Dated: 02.01.2017 21:27:37
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: 2 4.5 0.5
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 25.6 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
25.565 50.771 130.401
25.937 52.360 145.713
26.314 53.822 147.703
26.697 54.232 145.364
27.085 53.774 144.506
27.479 52.991 148.200
27.879 52.571 155.375
28.284 52.574 161.611
28.696 52.397 165.873
29.113 51.725 172.364
29.537 51.329 -174.438
29.966 52.375 -160.378
30.402 54.166 -154.947
30.844 55.396 -157.188
31.293 55.591 -162.146
31.748 54.699 -165.629
32.210 52.925 -162.997
32.678 51.215 -150.399
33.154 50.729 -132.811
33.636 50.864 -117.793
34.125 50.991 -100.829
34.621 52.203 -80.958
35.125 54.391 -68.175
35.636 56.112 -61.644
36.154 57.293 -53.371
36.680 59.006 -42.743
37.214 61.302 -37.019
37.755 63.117 -35.924
38.304 64.382 -33.104
38.861 66.224 -27.586
39.427 68.811 -27.823
40.000 70.959 -36.633
40.582 71.930 -49.478
41.172 71.628 -61.574
41.771 70.254 -68.801
42.379 68.227 -67.792
42.995 66.258 -54.121
43.620 66.861 -29.768
44.255 69.871 -20.289
44.898 71.909 -26.075
45.552 72.138 -34.300
46.214 71.187 -35.073
46.886 70.856 -26.761
47.568 71.607 -21.112
48.260 72.082 -19.717
48.962 72.213 -17.249
49.674 72.409 -13.733
50.397 72.620 -9.824
51.130 73.019 -4.972
51.874 73.708 -1.354
52.628 74.381 0.736
53.394 75.220 2.531
54.170 76.394 0.448
54.958 77.150 -7.966
55.758 76.783 -19.042
56.569 75.331 -26.936
57.391 73.543 -28.694
58.226 71.968 -27.380
59.073 70.377 -24.562
59.932 68.901 -19.346
60.804 67.665 -13.162
61.688 66.711 -6.446
62.586 66.152 -1.605
63.496 65.659 -1.284
64.420 64.633 -6.744
65.357 62.236 -15.501
66.307 58.245 -20.318
67.272 53.635 -17.748
68.250 48.531 -16.326
69.243 40.809 -24.756
70.250 33.438 -99.453
71.272 40.224 -134.982
72.309 43.857 -129.773
73.360 46.248 -118.859
74.427 47.687 -106.379
75.510 49.043 -88.986
76.608 51.062 -72.069
77.723 53.447 -60.860
78.853 55.134 -55.307
80.000 56.128 -48.961
81.164 56.763 -41.963
82.344 56.982 -31.423
83.542 57.562 -15.005
84.757 59.552 3.415
85.990 62.661 12.970
87.241 65.402 13.652
88.510 67.499 10.938
89.797 69.194 6.568
91.103 70.562 -0.059
92.428 71.210 -9.477
93.773 70.751 -17.613
95.137 69.426 -20.014
96.520 67.821 -12.931
97.924 67.030 3.777
99.349 68.123 22.751
100.794 70.068 33.217
102.260 71.745 40.347
103.747 73.925 45.916
105.256 76.192 40.618
106.787 76.541 29.672
108.340 75.697 25.151
109.916 74.654 24.456
111.515 73.445 26.501
113.137 72.227 29.390
114.783 70.936 32.722
116.452 69.900 32.033
118.146 67.774 19.794
119.865 64.192 2.426
121.608 62.269 -37.321
123.377 63.076 -90.229
125.171 62.370 -118.410
126.992 60.084 -118.914
128.839 57.944 -98.499
130.713 56.777 -63.932
132.615 58.783 -31.870
134.543 59.810 -15.008
136.500 59.723 10.324
138.486 60.761 41.037
140.500 63.728 65.866
142.544 65.878 65.250
144.617 64.346 71.358
146.721 62.906 85.959
148.855 60.416 90.679
151.020 42.359 97.611
153.217 59.335 -111.250
155.445 63.510 -113.079
157.706 63.339 -100.763
160.000 65.608 -77.005
162.327 66.912 -75.902
164.688 65.012 -76.562
167.084 60.546 -66.609
169.514 53.533 -42.269
171.980 39.046 94.960
174.481 56.883 137.988
177.019 59.653 146.188
179.594 60.307 166.868
182.206 57.877 -161.951
184.856 60.425 -116.982
187.545 62.190 -88.212
190.273 63.893 -62.783
193.041 64.939 -46.603
195.849 62.938 -32.230
198.697 61.136 8.037
