* Measurement data saved by REW V5,14
* Source: Soundflower (2ch), no input selected, Left channel, volume: no control
* Format:  128k Log Swept Sine, 2 sweeps at -12,0 dB FS
* Dated: 02.01.2017 19:35:46
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: 2.5 -0.5 1
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 25.6 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
25.565 56.464 -49.657
25.937 56.487 -48.642
26.314 56.966 -49.363
26.697 57.463 -53.069
27.085 57.645 -58.554
27.479 57.431 -63.871
27.879 56.947 -67.427
28.284 56.444 -68.827
28.696 56.083 -69.158
29.113 55.759 -69.631
29.537 55.252 -69.512
29.966 54.659 -66.387
30.402 54.560 -59.792
30.844 55.315 -54.515
31.293 56.306 -54.644
31.748 56.848 -58.658
32.210 56.765 -63.117
32.678 56.288 -65.531
33.154 55.741 -66.098
33.636 55.058 -66.735
34.125 53.734 -66.599
34.621 51.599 -59.399
35.125 50.072 -38.802
35.636 50.557 -14.464
36.154 52.334 7.951
36.680 55.755 24.590
37.214 59.470 27.713
37.755 62.141 24.479
38.304 64.105 23.167
38.861 66.637 23.953
39.427 69.850 18.607
40.000 72.678 4.777
40.582 74.512 -13.684
41.172 75.282 -33.089
41.771 75.131 -50.545
42.379 74.385 -63.970
42.995 73.512 -73.207
43.620 72.749 -80.350
44.255 71.959 -86.770
44.898 71.051 -91.928
45.552 70.123 -95.669
46.214 69.153 -98.687
46.886 68.004 -100.399
47.568 66.776 -99.334
48.260 65.733 -95.454
48.962 65.009 -89.548
49.674 64.774 -82.396
50.397 65.103 -76.660
51.130 65.579 -74.215
51.874 65.851 -73.354
52.628 66.048 -72.389
53.394 66.274 -72.316
54.170 66.258 -73.216
54.958 65.973 -72.614
55.758 65.828 -69.814
56.569 65.989 -67.293
57.391 66.162 -66.181
58.226 66.208 -64.948
59.073 66.348 -63.120
59.932 66.545 -61.989
60.804 66.723 -60.138
61.688 67.347 -58.266
62.586 68.278 -60.579
63.496 68.996 -68.000
64.420 68.993 -80.555
65.357 67.526 -95.399
66.307 64.251 -104.752
67.272 59.977 -99.547
68.250 56.517 -77.210
69.243 55.728 -47.699
70.250 56.605 -25.305
71.272 58.030 -9.315
72.309 59.521 2.287
73.360 61.102 10.292
74.427 62.387 15.735
75.510 63.632 20.929
76.608 64.832 24.806
77.723 66.071 28.559
78.853 67.493 30.027
80.000 68.655 27.559
81.164 68.971 23.771
82.344 68.628 24.576
83.542 68.522 30.921
84.757 69.198 39.762
85.990 70.696 45.382
87.241 72.210 45.907
88.510 73.367 43.983
89.797 74.147 41.780
91.103 74.770 41.251
92.428 75.690 40.991
93.773 76.649 37.619
95.137 77.103 32.868
96.520 77.294 30.456
97.924 77.663 29.528
99.349 78.337 28.658
100.794 79.342 25.755
102.260 80.612 18.223
103.747 81.313 2.172
105.256 80.268 -16.619
106.787 77.657 -28.824
108.340 74.780 -29.904
109.916 72.159 -25.487
111.515 69.985 -12.783
113.137 68.555 7.200
114.783 70.694 33.210
116.452 75.052 32.565
118.146 77.114 7.880
119.865 75.575 -13.775
121.608 73.354 -25.376
123.377 70.545 -31.916
125.171 67.626 -31.339
126.992 64.954 -23.221
128.839 64.160 -12.427
130.713 63.814 -13.922
132.615 62.583 -19.971
134.543 60.199 -35.469
136.500 54.779 -64.050
138.486 44.720 -169.948
140.500 52.670 113.079
142.544 52.471 86.919
144.617 56.567 108.685
146.721 55.331 71.852
148.855 45.960 15.976
151.020 56.729 -156.145
153.217 63.481 157.468
155.445 65.549 123.860
157.706 66.304 98.811
160.000 66.773 82.042
162.327 67.728 64.738
164.688 67.923 48.244
167.084 67.653 35.151
169.514 66.543 31.184
171.980 66.673 46.037
174.481 70.606 47.128
177.019 72.847 32.449
179.594 72.700 15.385
182.206 71.197 22.313
184.856 74.085 27.454
187.545 76.154 12.965
190.273 76.052 -5.671
193.041 74.450 -17.496
195.849 72.697 -23.537
198.697 70.257 -26.364
