* Measurement data saved by REW V5,14
* Source: Soundflower (2ch), no input selected, Left channel, volume: no control
* Format:  128k Log Swept Sine, 2 sweeps at -12,0 dB FS
* Dated: 02.01.2017 19:25:21
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: 0 -0.5 0
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 25.6 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
25.565 54.233 -62.285
25.937 54.636 -58.077
26.314 55.297 -59.196
26.697 55.520 -63.834
27.085 55.096 -68.629
27.479 54.142 -70.430
27.879 53.094 -67.189
28.284 52.500 -59.989
28.696 52.448 -51.887
29.113 52.728 -43.427
29.537 53.544 -34.160
29.966 55.099 -27.491
30.402 56.880 -26.671
30.844 58.224 -30.602
31.293 58.833 -35.954
31.748 58.728 -39.252
32.210 58.277 -37.039
32.678 58.396 -28.574
33.154 59.745 -19.793
33.636 61.726 -17.207
34.125 63.440 -20.550
34.621 64.450 -26.481
35.125 64.680 -30.585
35.636 64.689 -28.329
36.154 65.698 -21.380
36.680 67.745 -19.572
37.214 69.501 -24.540
37.755 70.523 -30.219
38.304 71.372 -32.308
38.861 72.894 -33.795
39.427 74.743 -40.679
40.000 76.049 -52.876
40.582 76.425 -66.552
41.172 75.862 -78.109
41.771 74.485 -83.541
42.379 73.075 -75.883
42.995 74.531 -59.569
43.620 77.987 -60.198
44.255 80.480 -75.320
44.898 81.354 -95.323
45.552 80.667 -113.584
46.214 78.931 -123.810
46.886 77.566 -124.283
47.568 77.186 -124.571
48.260 76.598 -127.310
48.962 75.719 -126.701
49.674 75.130 -123.556
50.397 74.465 -118.328
51.130 74.418 -105.780
51.874 76.109 -95.135
52.628 78.113 -91.984
53.394 80.264 -90.985
54.170 82.923 -95.991
54.958 85.112 -109.743
55.758 86.084 -127.518
56.569 85.897 -143.479
57.391 85.167 -154.501
58.226 84.449 -162.121
59.073 83.693 -168.037
59.932 82.959 -171.696
60.804 82.364 -174.242
61.688 81.777 -175.634
62.586 81.386 -175.300
63.496 81.276 -174.730
64.420 81.407 -174.358
65.357 81.773 -175.659
66.307 82.019 -179.135
67.272 82.019 177.193
68.250 81.931 173.960
69.243 81.771 170.887
70.250 81.537 168.254
71.272 81.271 166.159
72.309 80.998 164.505
73.360 80.704 163.299
74.427 80.424 162.788
75.510 80.196 162.776
76.608 80.020 163.322
77.723 79.976 164.469
78.853 80.142 165.540
80.000 80.479 165.423
81.164 80.791 163.701
82.344 80.967 161.273
83.542 81.065 158.511
84.757 81.056 155.025
85.990 80.772 151.045
87.241 80.154 148.561
88.510 79.531 148.535
89.797 79.038 149.910
91.103 78.744 151.570
92.428 78.269 152.846
93.773 77.619 158.169
95.137 77.756 167.564
96.520 78.802 174.158
97.924 80.076 176.195
99.349 81.174 175.021
100.794 82.108 173.681
102.260 83.411 171.637
103.747 85.019 164.278
105.256 86.064 148.757
106.787 85.412 130.929
108.340 83.665 120.024
109.916 81.810 114.324
111.515 79.490 113.196
113.137 77.141 121.321
114.783 76.317 142.641
116.452 79.065 157.264
118.146 81.598 144.663
119.865 80.848 130.707
121.608 79.728 127.531
123.377 78.710 125.951
125.171 77.657 130.370
126.992 77.419 135.459
128.839 77.576 139.673
130.713 77.931 143.476
132.615 78.999 143.927
134.543 79.629 137.312
136.500 79.625 130.316
138.486 79.310 123.669
140.500 78.652 116.471
142.544 77.660 110.372
144.617 76.886 101.641
146.721 75.308 79.808
148.855 68.741 41.077
151.020 64.669 -82.062
153.217 72.965 -139.141
155.445 75.381 -163.301
157.706 76.646 -177.978
160.000 76.530 170.136
162.327 75.803 164.170
164.688 75.104 161.573
167.084 74.462 164.905
169.514 74.403 163.236
171.980 73.292 170.660
174.481 74.814 176.480
177.019 75.543 171.181
179.594 75.308 164.654
182.206 75.114 168.958
184.856 75.387 158.860
187.545 75.086 158.410
190.273 75.251 142.434
193.041 71.673 130.224
195.849 68.757 141.404
198.697 68.079 149.831
