* Measurement data saved by REW V5,14
* Source: Soundflower (2ch), no input selected, Left channel, volume: no control
* Format:  128k Log Swept Sine, 2 sweeps at -12,0 dB FS
* Dated: 02.01.2017 19:46:19
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: 2 -0.5 2
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 25.6 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
25.565 57.658 -120.999
25.937 57.479 -123.357
26.314 57.462 -125.870
26.697 57.431 -129.065
27.085 57.258 -132.255
27.479 56.989 -134.424
27.879 56.799 -135.445
28.284 56.781 -136.519
28.696 56.780 -138.802
29.113 56.522 -141.812
29.537 55.902 -143.202
29.966 55.272 -140.441
30.402 55.319 -134.754
30.844 56.124 -131.909
31.293 56.918 -134.341
31.748 57.158 -139.569
32.210 56.788 -144.383
32.678 56.053 -146.953
33.154 55.140 -147.760
33.636 53.800 -147.246
34.125 51.608 -140.790
34.621 49.698 -118.294
35.125 50.895 -90.320
35.636 53.523 -73.498
36.154 56.455 -62.620
36.680 59.687 -58.995
37.214 62.373 -62.099
37.755 64.268 -65.565
38.304 66.219 -65.250
38.861 69.155 -67.066
39.427 72.303 -77.691
40.000 74.686 -95.469
40.582 75.999 -116.266
41.172 76.267 -136.961
41.771 75.645 -155.095
42.379 74.411 -168.877
42.995 72.910 -177.640
43.620 71.447 178.715
44.255 70.515 179.476
44.898 70.420 179.469
45.552 70.379 174.442
46.214 69.548 168.047
46.886 68.140 166.911
47.568 67.285 171.542
48.260 67.151 174.818
48.962 66.958 175.963
49.674 66.601 177.586
50.397 66.087 -179.196
51.130 65.670 -171.383
51.874 66.244 -160.891
52.628 67.544 -153.828
53.394 69.216 -148.634
54.170 71.630 -148.345
54.958 73.898 -157.460
55.758 75.055 -171.960
56.569 75.045 174.507
57.391 74.471 165.750
58.226 74.005 160.492
59.073 73.661 156.013
59.932 73.345 152.338
60.804 73.171 148.848
61.688 73.030 144.239
62.586 72.769 138.525
63.496 72.305 131.051
64.420 71.119 121.211
65.357 68.465 114.149
66.307 64.829 122.226
67.272 63.232 146.424
68.250 64.197 166.876
69.243 66.052 177.544
70.250 67.784 -178.897
71.272 69.115 -178.986
72.309 70.075 -179.887
73.360 70.940 179.231
74.427 71.776 177.813
75.510 72.609 175.717
76.608 73.393 172.492
77.723 74.069 168.582
78.853 74.716 163.677
80.000 75.107 156.910
81.164 75.022 150.624
82.344 74.796 146.724
83.542 74.736 144.001
84.757 74.847 140.410
85.990 74.812 135.033
87.241 74.426 129.494
88.510 73.777 125.176
89.797 72.998 122.744
91.103 72.407 122.135
92.428 72.030 119.910
93.773 71.246 115.723
95.137 69.760 113.640
96.520 68.009 116.978
97.924 66.221 127.417
99.349 65.799 146.300
100.794 67.337 163.202
102.260 69.963 167.418
103.747 71.929 163.181
105.256 73.374 152.183
106.787 73.245 137.797
108.340 71.899 127.293
109.916 69.625 123.178
111.515 66.748 133.172
113.137 66.582 154.725
114.783 68.132 167.715
116.452 70.174 173.071
118.146 72.002 166.911
119.865 72.103 159.283
121.608 71.860 160.426
123.377 73.004 160.599
125.171 73.493 152.585
126.992 73.007 146.045
128.839 72.405 144.089
130.713 71.658 143.847
132.615 71.440 147.766
134.543 71.753 148.925
136.500 71.762 148.037
138.486 71.980 151.003
140.500 73.411 149.856
142.544 74.410 134.114
144.617 73.125 116.959
146.721 70.913 106.892
148.855 68.045 97.781
151.020 63.262 95.238
153.217 55.969 101.764
155.445 56.385 -125.054
157.706 65.884 -132.432
160.000 70.507 -150.646
162.327 71.908 -173.917
164.688 71.276 168.103
167.084 69.040 156.233
169.514 66.249 158.701
171.980 62.252 172.915
174.481 64.572 -143.035
177.019 69.470 -138.030
179.594 73.198 -152.107
182.206 74.386 177.311
184.856 71.869 151.862
187.545 67.944 133.629
190.273 56.794 90.934
193.041 65.336 -84.011
195.849 71.060 -121.653
198.697 71.751 -146.764
