* Measurement data saved by REW V5,14
* Source: Soundflower (2ch), no input selected, Left channel, volume: no control
* Format:  128k Log Swept Sine, 2 sweeps at -12,0 dB FS
* Dated: 02.01.2017 22:09:41
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: 3 7.5 2
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 25.6 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
25.565 58.767 -124.364
25.937 59.185 -115.711
26.314 60.505 -114.493
26.697 61.520 -119.786
27.085 61.865 -127.299
27.479 61.615 -133.728
27.879 61.083 -136.952
28.284 60.728 -137.008
28.696 60.787 -136.449
29.113 61.021 -137.567
29.537 61.070 -139.773
29.966 60.879 -140.804
30.402 60.739 -139.245
30.844 61.017 -136.340
31.293 61.685 -134.952
31.748 62.390 -136.041
32.210 62.876 -138.459
32.678 63.118 -140.500
33.154 63.262 -141.012
33.636 63.563 -140.039
34.125 64.154 -139.180
34.621 64.854 -139.894
35.125 65.378 -141.453
35.636 65.767 -141.639
36.154 66.464 -140.041
36.680 67.632 -139.976
37.214 68.785 -143.318
37.755 69.585 -147.147
38.304 70.445 -148.523
38.861 72.036 -150.749
39.427 73.927 -159.413
40.000 75.244 -174.342
40.582 75.550 168.107
41.172 74.769 151.507
41.771 72.981 139.340
42.379 70.434 136.104
42.995 68.375 148.874
43.620 69.703 166.113
44.255 72.427 164.998
44.898 73.895 152.345
45.552 73.766 138.894
46.214 72.700 132.655
46.886 72.272 134.030
47.568 72.750 132.764
48.260 72.936 128.095
48.962 72.847 125.231
49.674 72.992 123.707
50.397 73.289 121.950
51.130 73.796 120.629
51.874 74.685 118.185
52.628 75.830 113.203
53.394 77.165 104.303
54.170 78.254 89.378
54.958 78.392 69.967
55.758 77.239 50.988
56.569 75.120 38.247
57.391 73.063 33.463
58.226 71.555 31.371
59.073 70.180 30.646
59.932 69.145 32.938
60.804 68.886 36.390
61.688 69.469 36.088
62.586 70.162 28.538
63.496 70.248 15.312
64.420 69.318 -1.127
65.357 66.970 -16.546
66.307 63.332 -23.173
67.272 59.853 -14.680
68.250 58.612 1.849
69.243 59.147 9.534
70.250 59.431 7.787
71.272 58.900 3.343
72.309 57.786 1.260
73.360 56.712 2.517
74.427 55.867 5.870
75.510 55.555 11.369
76.608 56.248 15.981
77.723 57.776 13.181
78.853 59.105 1.009
80.000 59.595 -17.220
81.164 59.097 -37.363
82.344 57.965 -56.672
83.542 56.510 -76.852
84.757 54.399 -101.059
85.990 50.703 -131.315
87.241 44.871 -177.930
88.510 44.898 85.546
89.797 50.877 32.006
91.103 54.446 4.694
92.428 56.736 -15.077
93.773 58.346 -28.154
95.137 59.757 -38.977
96.520 61.050 -43.965
97.924 63.202 -49.134
99.349 65.602 -58.326
100.794 67.530 -73.519
102.260 68.380 -87.919
103.747 69.046 -97.873
105.256 70.138 -109.899
106.787 69.722 -125.310
108.340 68.855 -125.187
109.916 70.237 -123.490
111.515 71.782 -132.450
113.137 72.852 -142.234
114.783 73.766 -155.862
116.452 74.145 -172.089
118.146 73.524 169.779
119.865 71.868 156.636
121.608 70.547 148.581
123.377 68.818 136.137
125.171 65.494 128.699
126.992 61.532 136.403
128.839 60.275 161.065
130.713 60.558 163.969
132.615 57.303 175.166
134.543 58.262 -144.194
136.500 62.815 -129.071
138.486 66.348 -131.816
140.500 69.247 -140.147
142.544 71.172 -158.306
144.617 71.303 -179.033
146.721 69.689 168.483
148.855 67.810 163.472
151.020 66.772 169.052
153.217 66.739 169.501
155.445 66.470 167.050
157.706 65.309 167.952
160.000 65.333 175.630
162.327 66.237 176.459
164.688 66.510 170.132
167.084 65.919 166.520
169.514 65.241 165.604
171.980 65.055 168.373
174.481 65.278 162.629
177.019 63.687 142.210
179.594 54.459 -166.355
182.206 63.390 -170.573
184.856 58.346 -174.066
187.545 62.414 -127.415
190.273 67.610 -141.952
193.041 68.054 -170.610
195.849 65.156 -174.015
198.697 65.350 -167.689
